listing id,listing name,listing type,room _type,cover photo url,photos count,host id,host name,cohost ids,cohost names,superhost,latitude,longitude,guests,bedrooms,beds,baths,registration,amenities,instant book,professional management,min nights,cancellation policy,currency,cleaning fee,extra guest fee,num reviews,rating overall,rating accuracy,rating checkin,rating cleanliness,rating communication,rating location,rating value,ttm revenue,ttm revenue native,ttm avg rate,ttm avg rate native,ttm occupancy,ttm adjusted occupancy,ttm revpar,ttm revpar native,ttm adjusted revpar,ttm adjusted revpar native,ttm reserved days,ttm blocked days,ttm available days,ttm total days,l90d revenue,l90d revenue native,l90d avg rate,l90d avg rate native,l90d occupancy,l90d adjusted occupancy,l90d revpar,l90d revpar native,l90d adjusted revpar,l90d adjusted revpar native,l90d reserved days,l90d blocked days,l90d available days,l90d total days
536347,"Central 35 m2 studio/Lift/doorman

Bail deMobilité",Entire condo,entire home,https://a0.muscache.com/im/pictures/19595456/1ec27657 original.jpg,34,2635132,Nina,,,TRUE,48.8702,2.3237,2,1,2,1,TRUE,"Wifi,Hair dryer,Cleaning products,Shampoo,Conditioner,Body soap,Hot water,Shower gel,Washer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Drying rack for clothing,Safe,Clothing storage,TV,Books and reading material,Crib,Children’s dinnerware,Portable fans,Heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Dedicated workspace,Pocket wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Mini fridge,Freezer,Stove,Oven,Hot water kettle,Coffee maker,Wine glasses,Toaster,Dining table,Private entrance,Patio or balcony,Elevator,Paid parking off premises,Luggage dropoff allowed,Long term stays allowed",,FALSE,30,Strict,EUR,,,40,4.72,4.8,4.9,4.6,5,5,4.6,19246,17519,116.7,104.9,0.425,0.473,52.7,48,58.7,53.4,155,37,210,365,103,91,111.3,98,0.011,0,1.1,1,0,0,1,0,89,90
537443,Lovely Studio Paris / Eiffel Tower AC,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/6514372/3575a152 original.jpg,12,2249452,Jean-Jacques,,,FALSE,48.8531,2.2888,2,,1,1,TRUE,"Wifi,Air conditioning,Kitchen,Room-darkening shades,Paid parking off premises,Portable fans,Hot water,Elevator,Bed linens,Extra pillows and blankets,Ethernet connection,Microwave,Cleaning products,Coffee maker,Refrigerator,Dishes and silverware,Heating,Cooking basics,Oven,Wine glasses,Essentials,Hangers,Dining table,Hair dryer,Iron,Toaster",FALSE,FALSE,4,Firm,EUR,0,0,212,4.77,4.8,4.8,4.8,4.7,4.9,4.7,10212,9017,142.3,127.7,0.192,0,28,24.7,0,0,70,0,295,365,1836,1620,144.1,127,0.144,0,20.4,18,0,0,13,0,77,90
538222,Eiffel Tower view from the terrace,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/miso/Hosting-538222/original/6db83888-aa1d-4e23-9eda-bb1ef9498ef2.jpeg,42,2643968,Grégoire,,,FALSE,48.883,2.3347,4,2,2,2,TRUE,"Hair dryer,Shampoo,Hot water,Shower gel,Washer,Dryer,Essentials,Hangers,Bed linens,Iron,TV,Air conditioning,Indoor fireplace,Heating,Smoke alarm,Carbon monoxide alarm,Wifi,Kitchen,Refrigerator,Cooking basics,Dishes and silverware,Dishwasher,Oven,Coffee maker,Bread maker,Patio or balcony,Elevator,Paid parking off premises,Luggage dropoff allowed",,FALSE,5,Moderate,EUR,118,0,51,4.96,4.9,5,5,5,5,4.8,60692,55299,403.8,362.8,0.414,0.95,163,148.7,374.3,341.3,151,206,214,365,0,0,411.4,362.5,0,0,0,0,0,0,0,90,90,90
538767,Lovely Flat - Canal Saint-Martin,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/6688233/7f154be7 original.jpg,23,2646531,Clement,,,TRUE,48.8727,2.3604,2,1,1,1,TRUE,"Shampoo,Outdoor shower,Hot water,Shower gel,Washer,Dryer,Room-darkening shades,Iron,Drying rack for clothing,Laser tag,Window guards,Heating,Smoke alarm,Wifi,Kitchen,Microwave,Cooking basics,Dishes and silverware,Mini fridge,Freezer,Dishwasher,Oven,Hot water kettle,Coffee maker,Wine glasses,Toaster,Baking sheet,Dining table",,FALSE,3,Moderate,EUR,29,0,141,4.88,4.9,4.9,4.7,5,4.9,4.8,8107,7223,148.1,132.9,0.142,0,21.3,18.9,0,0,52,0,313,365,1698,1496,157.6,138.8,0.111,0,17.6,15.5,0,0,10,0,80,90
539722,2 bed family in heart of Marais with AC,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/8056527/5e5a5727 original.jpg,23,2428645,Anna And Dylan,,,FALSE,48.8603,2.3555,6,2,3,1,TRUE,"Hair dryer,Hot water,Washer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Drying rack for clothing,Clothing storage,Books and reading material,Crib,Pack ’n play/Travel crib,High chair,Children’s dinnerware,Air conditioning,Portable fans,Heating,Smoke alarm,Carbon monoxide alarm,Wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Freezer,Dishwasher,Stove,Oven,Hot water kettle,Coffee maker,Wine glasses,Toaster,Baking sheet,Blender,Dining table,Luggage dropoff allowed,Long term stays allowed",,FALSE,2,Firm,EUR,179,0,220,4.67,4.8,4.7,4.7,4.8,4.9,4.5,48227,42718,420.4,377,0.266,0,123.8,109.7,0,0,97,0,268,365,4690,4135,379.4,334.4,0.111,0,48.1,42.4,0,0,10,0,80,90
539800,Charming apartment in Paris,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/hosting/Hosting-539800/original/55b4b130-5824-4e77-8ca2-c69b1713cffa.jpeg,24,2652399,Nina,,,FALSE,48.8596,2.3555,6,4,4,1,TRUE,"Hair dryer,Cleaning products,Shampoo,Conditioner,Body soap,Hot water,Shower gel,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Drying rack for clothing,Clothing storage,Ethernet connection,TV,Pack ’n play/Travel crib,High chair,Portable fans,Heating,Smoke alarm,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Freezer,Dishwasher,Stove,Oven,Hot water kettle,Coffee maker,Wine glasses,Toaster,Baking sheet,Dining table,Coffee,Paid parking off premises,Luggage dropoff allowed,Long term stays allowed",,FALSE,1,Firm,EUR,94,0,157,4.78,4.8,4.8,4.8,4.9,4.8,4.7,83598,74625,373.6,335.6,0.592,0.63,220.8,197.2,235,209.8,216,22,149,365,24202,21330,387.4,341.4,0.678,0.803,261.6,230.5,309.8,273,61,14,29,90
540206,Cosy Apartment St-Germain-des-Prés,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/miso/Hosting-540206/original/12e13fb9-0009-40d7-a13c-f306f7365d7a.jpeg,26,2654735,Mathieu,,,FALSE,48.8563,2.3333,4,1,2,1,TRUE,"Hair dryer,Cleaning products,Shampoo,Conditioner,Body soap,Hot water,Shower gel,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Drying rack for clothing,Clothing storage,Ethernet connection,TV,Record player,Sound system,Books and reading material,Movie theater,Theme room,Outlet covers,Air conditioning,Heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Dedicated workspace,Pocket wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Mini fridge,Stove,Oven,Hot water kettle,Coffee maker,Wine glasses,Toaster,Baking sheet,Dining table,Coffee,Laundromat nearby,Bikes,Paid parking off premises,Paid parking on premises,Luggage dropoff allowed",,FALSE,4,Firm,EUR,42,0,75,4.72,4.8,5,4.6,5,5,4.7,16664,15059,245.6,220.2,0.189,0.209,44.7,40.4,49.5,44.7,69,35,296,365,9043,7971,250.3,220.6,0.4,0.6,99.1,87.3,148.6,131,36,30,54,90
540366,"Designer studio, in Paris 17e!",Entire rental unit,entire home,https://a0.muscache.com/im/pictures/hosting/Hosting-540366/original/0df16ce5-bbc7-49ac-89b1-9958b235b0d4.jpeg,9,569876,Julien,,,TRUE,48.8908,2.3215,2,1,1,1,TRUE,"TV,Wifi,Kitchen,Hot water kettle,Hot water,Bed linens,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Clothing storage,Stove,Washer,Dryer,Smoke alarm,Shower gel,Carbon monoxide alarm,Long term stays allowed,Shampoo,Iron,Dedicated workspace,Freezer",FALSE,FALSE,5,Moderate,EUR,41,0,48,4.69,4.8,4.9,4.3,5,4.7,4.6,17680,16039,94.6,84.9,0.499,0,46.8,42.5,0,0,182,0,183,365,0,0,97.2,85.5,0,0,0,0,0,0,0,0,90,90
541521,Cosy & Quiet flat Bastille,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/407dd660-fd87-4061-adcd-5225248a6f57.jpg,12,2662206,Marcela,,,TRUE,48.8584,2.3764,4,1,2,1,TRUE,"Hair dryer,Cleaning products,Shampoo,Body soap,Hot water,Shower gel,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Ethernet connection,Sound system,Game console,Books and reading material,Portable fans,Heating,First aid kit,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Freezer,Dishwasher,Stove,Oven,Hot water kettle,Wine glasses,Dining table,Coffee,Laundromat nearby,Paid parking off premises,Paid parking on premises,Luggage dropoff allowed",,FALSE,1,Moderate,EUR,0,0,167,4.82,4.8,4.9,4.8,4.9,4.9,4.7,8378,7379,164.4,147.5,0.14,0,23,20.2,0,0,51,0,314,365,1379,1215,173.5,152.8,0.089,0,15.3,13.5,0,0,8,0,82,90
543233,| Bright and quiet Unique Design central paris |,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NTQzMjMz/original/521011c8-83e0-4664-95b5-c9cdaad27d71.jpeg,26,2670749,Thomas,233017527,Patrick,TRUE,48.8656,2.352,2,1,1,1,TRUE,"Wifi,Air conditioning,Hair dryer,Cleaning products,Shampoo,Hot water,Shower gel,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Drying rack for clothing,Clothing storage,Ethernet connection,TV,Sound system,Books and reading material,Air conditioning,Portable fans,Heating,Exterior security cameras on property,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Freezer,Dishwasher,Stove,Hot water kettle,Coffee maker,Wine glasses,Toaster,Blender,Rice maker,Dining table,Coffee,Private entrance,Laundromat nearby,Elevator,Paid parking off premises,Long term stays allowed,Cleaning before checkout",,FALSE,7,Firm,EUR,119,0,81,4.76,4.8,5,4.7,4.9,4.8,4.7,30972,28009,213.1,191.1,0.397,0.587,81.6,73.9,120.6,109.1,145,118,220,365,5862,5167,235.6,207.7,0.267,0,61.2,53.9,0,0,24,0,66,90
543878,"Imperial Suite Haut-Marais, Paris, France",Entire rental unit,entire home,https://a0.muscache.com/im/pictures/9e65e78d-db8a-4aac-80db-b167e8575c66.jpg,10,2673891,Thy,,,FALSE,48.8613,2.3627,2,1,1,1,TRUE,"TV,Cable TV,Wifi,Kitchen,Hot water,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Washer,Dryer,Smoke alarm,Patio or balcony,Essentials,Long term stays allowed,Shampoo,Hangers,Hair dryer,Iron",,FALSE,30,Strict,EUR,114,0,25,4.92,4.8,5,4.9,4.9,5,4.7,5031,4434,329.1,296,0.038,0,13.5,11.9,0,0,14,0,351,365,0,0,305.2,269,0,0,0,0,0,0,0,0,90,90
546099,Cozy flat in Gambetta,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/hosting/Hosting-546099/original/ada85227-8721-4614-95ff-260cb26b560a.jpeg,11,2684782,Nicolas,,,TRUE,48.8665,2.3975,2,1,1,1,TRUE,"Hair dryer,Cleaning products,Shampoo,Hot water,Shower gel,Essentials,Hangers,Bed linens,Room-darkening shades,Iron,Ethernet connection,TV,Sound system,Books and reading material,Board games,Heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Dedicated workspace,Kitchen,Refrigerator,Cooking basics,Dishes and silverware,Oven,Hot water kettle,Coffee maker,Wine glasses,Toaster,Baking sheet,Blender,Dining table,Coffee,Laundromat nearby,Paid parking off premises,Luggage dropoff allowed",,FALSE,2,Firm,EUR,0,0,110,4.95,5,4.9,4.9,4.9,4.9,4.9,20378,18041,126.7,113.9,0.43,0.748,55.8,49.4,97,85.9,157,155,208,365,123,108,121.8,107.4,0.011,0.059,1.4,1.2,7.2,6.4,1,73,89,90
546396,Magnificent view on Eiffel Tower,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/6928117/c949b056 original.jpg,84,2012441,Hélène,,,TRUE,48.8566,2.2842,4,2,2,2.5,TRUE,"Wifi,Bathtub,Hair dryer,Cleaning products,Shampoo,Conditioner,Body soap,Hot water,Shower gel,Washer,Essentials,Hangers,Bed linens,Room-darkening shades,Iron,Drying rack for clothing,Clothing storage,TV,Piano,Sound system,Pack ’n play/Travel crib,High chair,Children’s dinnerware,Portable fans,Heating,Smoke alarm,Fire extinguisher,First aid kit,Wifi,Dedicated workspace,Kitchen,Refrigerator,Cooking basics,Dishes and silverware,Freezer,Dishwasher,Stove,Oven,Hot water kettle,Coffee maker,Wine glasses,Toaster,Baking sheet,Blender,Rice maker,Dining table,Coffee,Laundromat nearby,Patio or balcony,Outdoor furniture,Outdoor dining area,Sun loungers,Elevator,Paid parking off premises,Luggage dropoff allowed,Smoking allowed",,FALSE,3,Flexible,EUR,175,0,66,4.95,5,4.9,5,5,5,4.9,192848,174099,662.9,596.1,0.775,0.986,521.2,470.7,662.8,598.6,283,78,82,365,10396,9161,619.6,546,0.189,1,113.6,100.1,601.2,529.8,17,73,73,90
547346,a 100 m2 bohemian apartment in Montmartre,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/miso/Hosting-547346/original/0edeecf2-6e08-4b73-a8c7-25efa043908b.jpeg,42,2636196,Isabelle,,,FALSE,48.8881,2.3485,4,2,2,1,TRUE,"TV,Cable TV,Wifi,Kitchen,Hot water kettle,Books and reading material,Portable fans,Elevator,Laundromat nearby,Cleaning products,Indoor fireplace,Drying rack for clothing,Heating,Coffee,Clothing storage,Wine glasses,Washer,Smoke alarm,Essentials,Hangers,Hair dryer,Iron,Dedicated workspace,Freezer,Private entrance,Sound system,Bathtub,Blender,Room-darkening shades,Hot water,Bed linens,Ethernet connection,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Single level home,Exercise equipment,Dining table,Baking sheet,Toaster",FALSE,FALSE,5,Firm,EUR,0,0,66,4.89,4.9,4.9,4.8,5,4.4,4.8,37641,34294,323.9,295,0.318,0.324,103.1,94,105.1,95.8,116,7,249,365,0,0,0,0,0,0,0,0,0,0,0,0,90,90
547904,Small  house in Montmartre /Abesses,Entire home,entire home,https://a0.muscache.com/im/pictures/6682879/9b6dbe21 original.jpg,26,2428279,François,,,FALSE,48.8853,2.3362,5,1,3,1,TRUE,"Hair dryer,Hot water,Washer,Essentials,Hangers,Iron,Drying rack for clothing,TV,Crib,Heating,Smoke alarm,Wifi,Kitchen,Refrigerator,Dishes and silverware,Coffee maker,Pets allowed",,FALSE,3,Limited,EUR,145,0,141,4.56,4.6,4.8,4.5,4.8,4.9,4.6,48254,42994,159.4,142.5,0.685,0,109.2,97.5,0,0,250,0,115,365,11405,10057,180.2,158.8,0.589,0,104.2,91.8,0,0,53,0,37,90
551560,Quiet typical 1 Bedroom Apt Quartier Latin,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/6766619/d1a01b79 original.jpg,17,2710751,Pauline,,,TRUE,48.8472,2.3537,3,1,1,1,TRUE,"TV,Wifi,Kitchen,Paid parking off premises,Books and reading material,Portable fans,Hot water,Elevator,Bed linens,Cleaning products,Coffee maker,Indoor fireplace,Refrigerator,Drying rack for clothing,Dishes and silverware,Heating,Oven,Clothing storage,Stove,Washer,Dryer,Backyard,Essentials,Hangers,Hair dryer,Iron",,,3,Moderate,EUR,53,,140,4.73,4.8,4.7,4.7,4.8,4.9,4.6,2550,2381,148.9,133.9,0.041,0.153,6.6,6.1,24.4,22.9,15,267,350,365,0,0,137.2,120.9,0,0,0,0,0,0,0,90,90,90
552628,Your Own Duplex 50 m2 With Terrace,Private room in townhouse,private room,https://a0.muscache.com/im/pictures/15257480/54fd3322 original.jpg,38,2715603,Mathieu,,,TRUE,48.826,2.3726,,2,1,0,FALSE,"Hair dryer,Hot water,Washer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Iron,TV,Heating,Smoke alarm,First aid kit,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Stove,Coffee maker,Patio or balcony,Backyard,Outdoor furniture,Outdoor dining area,Smoking allowed",,FALSE,2,Firm,EUR,53,0,476,4.85,4.9,4.9,4.9,4.9,4.6,4.8,33665,30121,110.1,98.7,0.762,0.764,83.5,74.8,83.8,75,278,1,87,365,7819,6893,120.5,106.1,0.656,0,78,68.8,0,0,59,0,31,90
554704,Parisian flat in latin area 6 pers,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NTU0NzA0/original/0594115c-a534-472d-9e65-cb397ef71807.jpeg,8,1750502,Joel,,,FALSE,48.8377,2.3443,6,2,3,1,TRUE,"TV,Washer,Cable TV,Wifi,Elevator,Kitchen,Essentials,Smoking allowed,Heating",,FALSE,7,Moderate,EUR,34,0,27,4.81,4.9,4.8,4.3,5,4.8,4.7,3694,3253,367.4,334.4,0.038,0.041,10,8.8,10.8,9.5,14,25,351,365,0,0,225.4,198.7,0,0,0,0,0,0,0,0,90,90
556395,Charming apartment 9th beautiful  view,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/miso/Hosting-556395/original/da0006e6-33c0-4ff7-a591-81b682b7de51.jpeg,32,2735917,Maxime,35758409,Julie,TRUE,48.8791,2.3322,2,2,2,1.5,TRUE,"Wifi,Bathtub,Hair dryer,Cleaning products,Shampoo,Body soap,Hot water,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Drying rack for clothing,Clothing storage,TV,Crib,Baby bath,Changing table,Heating,Smoke alarm,Wifi,Kitchen,Refrigerator,Cooking basics,Dishes and silverware,Freezer,Dishwasher,Oven,Hot water kettle,Coffee maker,Wine glasses,Toaster,Baking sheet,Dining table,Elevator",,FALSE,5,Moderate,EUR,58,0,52,4.92,5,5,4.9,5,5,4.9,77215,69056,226.8,203.2,0.885,0,200.4,179.4,0,0,323,0,42,365,21294,18759,242.5,213.7,0.922,0,223.7,197.1,0,0,83,0,7,90
557051,Live in the heart of Paris. Marais.,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/hosting/Hosting-557051/original/1fcdcdd2-5b23-4d0c-9c15-a6bc7803512e.jpeg,34,2738836,Patrick,,,TRUE,48.8616,2.352,4,2,2,1,TRUE,"High chair,Stove,TV,Washer,Cable TV,Smoke alarm,Wifi,Carbon monoxide alarm,Fire extinguisher,Crib,Kitchen,Essentials,Shampoo,Hangers,Hot water,Dedicated workspace,Elevator,Refrigerator,Dishes and silverware,Heating,Oven",FALSE,FALSE,5,Flexible,EUR,58,0,84,4.59,4.7,4.8,4.4,4.9,4.9,4.5,50462,45657,354.1,317.7,0.395,0.554,135.9,123,190.7,172.7,144,105,221,365,0,0,370.1,326.1,0,0,0,0,0,0,0,74,90,90
557246,Family loft in Batignolles with Air co,Entire loft,entire home,https://a0.muscache.com/im/pictures/hosting/Hosting-557246/original/700fbbba-7e53-44a1-8d56-f2e4479fc23c.jpeg,37,2736576,Hélène,14065906,Rodolphe,TRUE,48.8847,2.3214,6,4,5,2,TRUE,"TV,Cable TV,Wifi,Air conditioning,Kitchen,Hot water kettle,Paid parking off premises,Books and reading material,Portable fans,Record player,Cleaning products,Drying rack for clothing,Heating,Paid parking on premises,Coffee,Clothing storage,Wine glasses,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,First aid kit,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Freezer,Sound system,High chair,Children’s books and toys,Blender,Pack ’n play/Travel crib,Room-darkening shades,Hot water,Body soap,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Single level home,Shower gel,Luggage dropoff allowed,Dining table,Baking sheet,Toaster",,FALSE,1,Firm,EUR,0,0,129,4.89,4.9,4.9,4.7,4.9,4.8,4.8,89684,79380,590.3,528.7,0.411,0.413,245.7,217.5,247.1,218.7,150,2,215,365,16758,14769,683.3,602.1,0.278,0.284,186.2,164.1,190.4,167.8,25,2,65,90
558304,Loft Design in Paris by TOTON,Private room in loft,private room,https://a0.muscache.com/im/pictures/32721010/c3d4741e original.jpg,117,1711544,Augusto,,,TRUE,48.8543,2.3719,3,1,1,2,TRUE,"Hair dryer,Shampoo,Hot water,Essentials,Hangers,Bed linens,Iron,TV,Heating,Smoke alarm,Wifi,Pocket wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Freezer,Dishwasher,Oven,Coffee maker,Wine glasses,Baking sheet,Coffee,Paid parking off premises,Luggage dropoff allowed",,FALSE,3,Strict,EUR,58,0,228,4.85,4.9,4.9,4.6,5,4.9,4.8,9173,8086,147.9,132.9,0.159,0.164,24.2,21.3,25,22,58,12,307,365,1262,1114,146.7,129.3,0.089,0.103,12.7,11.2,14.7,13,8,12,82,90
560544,Lovely house with private garden in Paris,Entire home,entire home,https://a0.muscache.com/im/pictures/28424163/a6d96596 original.jpg,44,2756491,Françoise,661805263,David,FALSE,48.8241,2.3556,7,4,4,2,TRUE,"Bathtub,Hair dryer,Cleaning products,Shampoo,Body soap,Hot water,Shower gel,Washer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Iron,Drying rack for clothing,Clothing storage,Ethernet connection,TV,Piano,Books and reading material,Pack ’n play/Travel crib,Children’s books and toys,Baby bath,Heating,Exterior security cameras on property,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Dishwasher,Stove,Oven,Hot water kettle,Coffee maker,Wine glasses,Toaster,Dining table,Private entrance,Laundromat nearby,Backyard,Outdoor dining area,EV charger,Paid parking off premises,Pets allowed",,FALSE,7,Firm,EUR,359,0,86,4.97,5,5,4.8,5,4.9,5,71322,63151,678.9,608.8,0.271,0.275,189.5,167.8,192.1,170.2,99,5,266,365,23439,20650,741.9,653.8,0.333,0,248.5,218.9,0,0,30,0,60,90
561619,Private room in loft,Private room in bed and breakfast,private room,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NTYxNjE5/original/50e47a4f-ca57-48ff-9f41-d34d37ec3801.jpeg,10,2740241,Monique,,,FALSE,48.8734,2.4022,,,2,0,FALSE,"Bathtub,Hair dryer,Cleaning products,Shampoo,Body soap,Hot water,Shower gel,Hangers,Extra pillows and blankets,Air conditioning,Heating,Carbon monoxide alarm",,FALSE,,Flexible,EUR,0,0,19,4.74,4.8,4.9,4.6,4.8,4.8,4.7,9733,8601,72.2,64.9,0.373,0.379,26.7,23.6,27.1,24,136,6,229,365,3945,3481,70.3,62,0.622,0.667,43.8,38.7,47,41.4,56,6,34,90
562643,Gde Chambre-Brune- Line 4-Tram 3 -T.B.desservie.,Private room in rental unit,private room,https://a0.muscache.com/im/pictures/7615839/70254532 original.jpg,24,2767647,Bridgette,,,FALSE,48.8243,2.3185,,,2,0,FALSE,"TV,Wifi,Kitchen,Board games,Hot water kettle,Paid parking off premises,Books and reading material,Portable fans,Breakfast,Conditioner,Mini fridge,Elevator,Trash compactor,Laundromat nearby,Outdoor furniture,Hammock,Cleaning products,Indoor fireplace,Drying rack for clothing,Heating,Coffee,Clothing storage,Wine glasses,Washer,Smoke alarm,First aid kit,Bidet,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Freezer,Sound system,Rice maker,Bathtub,Children’s books and toys,Window guards,Bikes,Children’s dinnerware,Hot water,Body soap,Bed linens,Extra pillows and blankets,Ethernet connection,Pocket wifi,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,EV charger,BBQ grill,Shower gel,Patio or balcony,Backyard,Luggage dropoff allowed,Long term stays allowed,Cleaning before checkout,Dining table,Toaster",FALSE,,3,Firm,EUR,28,0,54,4.92,4.9,4.9,4.7,5,4.9,4.9,5792,5110,102.2,93.1,0.151,0.152,15.4,13.6,15.6,13.7,55,4,310,365,0,0,0,0,0,0,0,0,0,0,0,0,90,90
562783,"Eiffel Tower Luxe 4 bedrooms 9 people, calm, cosy",Entire rental unit,entire home,https://a0.muscache.com/im/pictures/153c2f4c-bc48-41c3-bd57-e2dc709bccb2.jpg,70,1255551,Emma,3851083,Samuel,TRUE,48.8498,2.3023,9,4,8,2.5,TRUE,"Air conditioning,Bathtub,Hair dryer,Cleaning products,Shampoo,Conditioner,Body soap,Hot water,Shower gel,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Drying rack for clothing,Clothing storage,Ethernet connection,TV,Books and reading material,Crib,Pack ’n play/Travel crib,Children’s books and toys,High chair,Window guards,Board games,Air conditioning,Portable fans,Heating,Smoke alarm,Carbon monoxide alarm,First aid kit,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Dishwasher,Stove,Oven,Hot water kettle,Coffee maker,Wine glasses,Toaster,Baking sheet,Blender,Dining table,Coffee,Private entrance,Laundromat nearby,Paid parking off premises,Paid parking on premises,Luggage dropoff allowed,Long term stays allowed",,FALSE,3,Moderate,EUR,280,0,154,4.89,4.9,5,5,5,4.9,4.8,238188,215076,1069.9,960.6,0.586,0.767,631.9,571,826.6,747,214,86,151,365,12024,10597,1069.8,942.8,0.122,1,130.5,115,1067.6,940.9,11,79,79,90
564915,"In Paris, 2 quiet and bright rooms!",Entire rental unit,entire home,https://a0.muscache.com/im/pictures/8510888/681c71fc original.jpg,17,2778468,Valerie Et Theo,,,TRUE,48.8576,2.3981,2,1,1,1,TRUE,"Hair dryer,Cleaning products,Body soap,Hot water,Washer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Iron,TV,Heating,Smoke alarm,First aid kit,Wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Mini fridge,Stove,Hot water kettle,Coffee maker,Wine glasses,Toaster,Patio or balcony",,FALSE,30,Firm,EUR,,,168,4.82,4.8,4.8,4.8,4.9,4.7,4.7,11673,10360,77.7,69.7,0.386,0.746,32,28.4,61.8,54.8,141,176,224,365,205,181,69.3,61,0.033,0.375,2.3,2,25.6,22.6,3,82,87,90
